gameid,year,date,league,split,playoffs,game,position,teamname,teamid,result,golddiffat15,golddiffat25,earnedgold,gamelength,towers,opp_towers,competitive_score,score_time_weight,score_regional,score_final_gold,score_mid_gold
LOLTMNT02_41171,2024,2024-02-03,LCK,Spring,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,-133,859.0,45798,2210,10,3,65,0.7194444444444443,9.09090909090909,10.018617500450423,1.718
LOLTMNT02_41171,2024,2024-02-03,LCK,Spring,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,133,-859.0,37457,2210,3,10,35,0.7194444444444443,0.0,0.0,0.0
LOLTMNT02_42189,2024,2024-02-03,LCK,Spring,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,3041,8620.0,38506,1654,8,2,85,0.8738888888888889,10.0,20.0,10.0
LOLTMNT02_42189,2024,2024-02-03,LCK,Spring,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-3041,-8620.0,25248,1654,2,8,15,0.8738888888888889,0.0,0.0,0.0
LOLTMNT02_41177,2024,2024-02-03,LCK,Spring,0,3,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-37,-5.0,42342,2511,3,11,36,0.6358333333333333,0.0,0.0,0.0
LOLTMNT02_41177,2024,2024-02-03,LCK,Spring,0,3,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,37,5.0,53734,2511,11,3,64,0.6358333333333333,10.0,11.857279653607561,0.01
LOLTMNT02_42207,2024,2024-02-03,LCK,Spring,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,4541,9846.0,32271,1471,9,0,95,0.9247222222222222,20.0,18.001316366827556,10.0
LOLTMNT02_42207,2024,2024-02-03,LCK,Spring,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-4541,-9846.0,22425,1471,0,9,5,0.9247222222222222,0.0,0.0,0.0
LOLTMNT02_42209,2024,2024-02-03,LCK,Spring,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-883,-7358.0,33627,1841,0,11,13,0.8219444444444445,0.0,0.0,0.0
LOLTMNT02_42209,2024,2024-02-03,LCK,Spring,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,883,7358.0,45461,1841,11,0,87,0.8219444444444445,20.0,14.963079101760066,10.0
LOLTMNT02_42257,2024,2024-02-04,LCK,Spring,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-3386,-8824.0,24264,1637,0,8,6,0.8786111111111111,0.0,0.0,0.0
LOLTMNT02_42257,2024,2024-02-04,LCK,Spring,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,3386,8824.0,35840,1637,8,0,94,0.8786111111111111,20.0,19.259949421003594,10.0
LOLTMNT02_41262,2024,2024-02-04,LCK,Spring,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,1009,3976.0,46350,2260,11,2,76,0.7055555555555556,12.727272727272727,14.810135988704765,7.952
LOLTMNT02_41262,2024,2024-02-04,LCK,Spring,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-1009,-3976.0,34392,2260,2,11,24,0.7055555555555556,0.0,0.0,0.0
LOLTMNT02_42258,2024,2024-02-04,LCK,Spring,0,3,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,1048,8269.0,34653,1519,7,3,75,0.9113888888888889,5.0,11.708197672544406,10.0
LOLTMNT02_42258,2024,2024-02-04,LCK,Spring,0,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-1048,-8269.0,27389,1519,3,7,25,0.9113888888888889,0.0,0.0,0.0
LOLTMNT02_41281,2024,2024-02-04,LCK,Spring,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-682,-5396.0,35043,1962,2,10,23,0.7883333333333333,0.0,0.0,0.0
LOLTMNT02_41281,2024,2024-02-04,LCK,Spring,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,682,5396.0,44812,1962,10,2,77,0.7883333333333333,12.0,12.233423079331288,10.0
LOLTMNT02_42276,2024,2024-02-04,LCK,Spring,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,2654,,33053,1417,8,2,88,0.9397222222222222,10.0,20.0,10.0
LOLTMNT02_42276,2024,2024-02-04,LCK,Spring,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-2654,,21209,1417,2,8,12,0.9397222222222222,0.0,0.0,0.0
LOLTMNT01_55642,2024,2024-02-14,LCK,Spring,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,177,-859.0,42725,1933,8,3,63,0.7963888888888888,6.666666666666666,9.346607631868553,0.0
LOLTMNT01_55642,2024,2024-02-14,LCK,Spring,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-177,859.0,35421,1933,3,8,37,0.7963888888888888,0.0,0.0,0.0
LOLTMNT01_56440,2024,2024-02-14,LCK,Spring,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,0,-3145,-10829.0,27550,1773,0,10,10,0.8408333333333333,0.0,0.0,0.0
LOLTMNT01_56440,2024,2024-02-14,LCK,Spring,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,3145,10829.0,38980,1773,10,0,90,0.8408333333333333,20.0,17.18021944987224,10.0
LOLTMNT01_55683,2024,2024-02-14,LCK,Spring,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-955,-9793.0,31161,2002,1,11,14,0.7772222222222223,0.0,0.0,0.0
LOLTMNT01_55683,2024,2024-02-14,LCK,Spring,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,955,9793.0,47820,2002,11,1,86,0.7772222222222223,16.0,20.0,10.0
LOLTMNT01_55709,2024,2024-02-14,LCK,Spring,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,1402,1065.0,39353,2503,3,9,37,0.6380555555555556,0.0,0.0,0.0
LOLTMNT01_55709,2024,2024-02-14,LCK,Spring,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,-1402,-1065.0,50023,2503,9,3,63,0.6380555555555556,8.0,11.938327962764053,0.0
LOLTMNT01_57068,2024,2024-02-15,LCK,Spring,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,3247,12851.0,35968,1503,10,1,92,0.9158333333333333,15.555555555555555,20.0,10.0
LOLTMNT01_57068,2024,2024-02-15,LCK,Spring,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-3247,-12851.0,23117,1503,1,10,8,0.9158333333333333,0.0,0.0,0.0
LOLTMNT01_56898,2024,2024-02-15,LCK,Spring,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,178,-3904.0,37374,2245,2,11,24,0.7097222222222223,0.0,0.0,0.0
LOLTMNT01_56898,2024,2024-02-15,LCK,Spring,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-178,3904.0,50585,2245,11,2,76,0.7097222222222223,12.727272727272727,15.019497720528882,7.808
LOLTMNT01_57117,2024,2024-02-15,LCK,Spring,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,2013,8732.0,35589,1605,10,1,88,0.8875,15.555555555555555,17.1133817068957,10.0
LOLTMNT01_57117,2024,2024-02-15,LCK,Spring,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-2013,-8732.0,25188,1605,1,10,12,0.8875,0.0,0.0,0.0
LOLTMNT01_57141,2024,2024-02-15,LCK,Spring,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,425,-1083.0,30122,1987,2,8,28,0.7813888888888889,0.0,0.0,0.0
LOLTMNT01_57141,2024,2024-02-15,LCK,Spring,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-425,1083.0,40808,1987,8,2,72,0.7813888888888889,10.0,15.065557591992103,2.166
LOLTMNT01_58248,2024,2024-02-16,LCK,Spring,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-1768,-4730.0,24260,1629,1,7,13,0.8808333333333334,0.0,0.0,0.0
LOLTMNT01_58248,2024,2024-02-16,LCK,Spring,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,1768,4730.0,35377,1629,7,1,87,0.8808333333333334,13.333333333333332,18.641112061304224,9.46
LOLTMNT01_59105,2024,2024-02-16,LCK,Spring,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-2245,-5708.0,24817,1592,2,11,15,0.8911111111111111,0.0,0.0,0.0
LOLTMNT01_59105,2024,2024-02-16,LCK,Spring,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,1,2245,5708.0,34070,1592,11,2,85,0.8911111111111111,12.727272727272727,15.71314551598825,10.0
LOLTMNT01_59130,2024,2024-02-16,LCK,Spring,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,1041,1591.0,41549,1837,8,2,77,0.8230555555555555,10.0,18.65379672730388,3.182
LOLTMNT01_59130,2024,2024-02-16,LCK,Spring,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-1041,-1591.0,28485,1837,2,8,23,0.8230555555555555,0.0,0.0,0.0
LOLTMNT01_58334,2024,2024-02-16,LCK,Spring,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,1,925,1770.0,34711,1713,9,4,67,0.8574999999999999,5.454545454545454,10.07309454724191,3.54
LOLTMNT01_58334,2024,2024-02-16,LCK,Spring,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-925,-1770.0,28358,1713,4,9,33,0.8574999999999999,0.0,0.0,0.0
LOLTMNT01_59177,2024,2024-02-16,LCK,Spring,0,3,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,-828,1833.0,53634,2571,11,3,66,0.6191666666666666,10.0,11.343159642931285,3.666
LOLTMNT01_59177,2024,2024-02-16,LCK,Spring,0,3,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,828,-1833.0,42706,2571,3,11,34,0.6191666666666666,0.0,0.0,0.0
LOLTMNT01_58454,2024,2024-02-17,LCK,Spring,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,1269,10237.0,31228,1491,7,0,96,0.9191666666666667,20.0,19.603975564449723,10.0
LOLTMNT01_58454,2024,2024-02-17,LCK,Spring,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,-1269,-10237.0,20991,1491,0,7,4,0.9191666666666667,0.0,0.0,0.0
LOLTMNT01_58466,2024,2024-02-17,LCK,Spring,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,0,43,-772.0,33022,1994,3,10,32,0.7794444444444444,0.0,0.0,0.0
LOLTMNT01_58466,2024,2024-02-17,LCK,Spring,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-43,772.0,41978,1994,10,3,68,0.7794444444444444,9.09090909090909,11.941333333333333,1.544
LOLTMNT01_58502,2024,2024-02-17,LCK,Spring,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,4141,10928.0,38525,1669,10,1,90,0.8697222222222223,15.555555555555555,20.0,10.0
LOLTMNT01_58502,2024,2024-02-17,LCK,Spring,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-4141,-10928.0,23581,1669,1,10,10,0.8697222222222223,0.0,0.0,0.0
LOLTMNT01_59378,2024,2024-02-17,LCK,Spring,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-2686,-9744.0,23009,1455,3,10,16,0.9291666666666667,0.0,0.0,0.0
LOLTMNT01_59378,2024,2024-02-17,LCK,Spring,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,2686,9744.0,32753,1455,10,3,84,0.9291666666666667,9.09090909090909,17.47426562892292,10.0
LOLTMNT01_58693,2024,2024-02-18,LCK,Spring,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,738,-4706.0,30411,1808,3,9,23,0.8311111111111111,0.0,0.0,0.0
LOLTMNT01_58693,2024,2024-02-18,LCK,Spring,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-738,4706.0,41054,1808,9,3,77,0.8311111111111111,8.0,14.8926047715665,9.412
LOLTMNT01_59546,2024,2024-02-18,LCK,Spring,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-2031,-8724.0,28571,1653,2,10,14,0.8741666666666666,0.0,0.0,0.0
LOLTMNT01_59546,2024,2024-02-18,LCK,Spring,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,2031,8724.0,41266,1653,10,2,86,0.8741666666666666,12.0,18.178043157638502,10.0
LOLTMNT01_59570,2024,2024-02-18,LCK,Spring,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,-349,3491.0,42265,1927,9,2,76,0.7980555555555555,11.11111111111111,14.08635093733551,6.982
LOLTMNT01_59570,2024,2024-02-18,LCK,Spring,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,349,-3491.0,31828,1927,2,9,24,0.7980555555555555,0.0,0.0,0.0
LOLTMNT01_58738,2024,2024-02-18,LCK,Spring,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-3078,-9731.0,27755,1729,1,9,13,0.8530555555555556,0.0,0.0,0.0
LOLTMNT01_58738,2024,2024-02-18,LCK,Spring,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,3078,9731.0,39421,1729,9,1,87,0.8530555555555556,15.0,17.36632130522806,10.0
LOLTMNT02_52081,2024,2024-02-21,LCK,Spring,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,2509,8203.0,42685,1722,11,0,92,0.855,20.0,19.10209548257485,10.0
LOLTMNT02_52081,2024,2024-02-21,LCK,Spring,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-2509,-8203.0,28993,1722,0,11,8,0.855,0.0,0.0,0.0
LOLTMNT02_52097,2024,2024-02-21,LCK,Spring,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,1,256,3198.0,55511,2501,9,3,68,0.6386111111111112,8.0,12.35111367477256,6.396
LOLTMNT02_52097,2024,2024-02-21,LCK,Spring,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,0,-256,-3198.0,43306,2501,3,9,32,0.6386111111111112,0.0,0.0,0.0
LOLTMNT02_52104,2024,2024-02-21,LCK,Spring,0,3,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,-1111,3098.0,43474,1771,10,2,79,0.841388888888889,12.0,16.243749832883232,6.196
LOLTMNT02_52104,2024,2024-02-21,LCK,Spring,0,3,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,1111,-3098.0,31324,1771,2,10,21,0.841388888888889,0.0,0.0,0.0
LOLTMNT02_52146,2024,2024-02-21,LCK,Spring,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,-1165,-105.0,70774,3309,11,5,57,0.5,5.7142857142857135,6.698225565723417,0.0
LOLTMNT02_52146,2024,2024-02-21,LCK,Spring,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,1165,105.0,61888,3309,5,11,43,0.5,0.0,0.0,0.0
LOLTMNT02_53024,2024,2024-02-21,LCK,Spring,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,2245,3377.0,40258,1796,10,1,86,0.8344444444444444,15.555555555555555,19.977946326126155,6.754
LOLTMNT02_53024,2024,2024-02-21,LCK,Spring,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-2245,-3377.0,26851,1796,1,10,14,0.8344444444444444,0.0,0.0,0.0
LOLTMNT02_53518,2024,2024-02-22,LCK,Spring,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1822,3860.0,45706,2048,8,5,64,0.7644444444444445,1.8181818181818183,7.651180592357062,7.72
LOLTMNT02_53518,2024,2024-02-22,LCK,Spring,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-1822,-3860.0,39209,2048,5,8,36,0.7644444444444445,0.0,0.0,0.0
LOLTMNT02_52683,2024,2024-02-22,LCK,Spring,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-104,-9900.0,26141,1600,2,10,12,0.8888888888888888,0.0,0.0,0.0
LOLTMNT02_52683,2024,2024-02-22,LCK,Spring,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,104,9900.0,40099,1600,10,2,88,0.8888888888888888,12.0,20.0,10.0
LOLTMNT02_53568,2024,2024-02-22,LCK,Spring,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,389,9277.0,42292,1728,11,3,84,0.8533333333333333,10.0,18.742717560681147,10.0
LOLTMNT02_53568,2024,2024-02-22,LCK,Spring,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-389,-9277.0,28941,1728,3,11,16,0.8533333333333333,0.0,0.0,0.0
LOLTMNT02_53589,2024,2024-02-22,LCK,Spring,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-5993,,22763,1323,1,8,7,0.9658333333333333,0.0,0.0,0.0
LOLTMNT02_53589,2024,2024-02-22,LCK,Spring,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,5993,,34516,1323,8,1,93,0.9658333333333333,14.285714285714286,20.0,10.0
LOLTMNT02_55054,2024,2024-02-23,LCK,Spring,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,532,-3413.0,34463,1939,1,8,25,0.7947222222222221,0.0,0.0,0.0
LOLTMNT02_55054,2024,2024-02-23,LCK,Spring,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,-532,3413.0,41447,1939,8,1,75,0.7947222222222221,14.285714285714286,9.20036885785799,6.826
LOLTMNT02_55082,2024,2024-02-23,LCK,Spring,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,1840,3045.0,40156,1901,9,1,77,0.8052777777777778,15.0,11.834904543745562,6.09
LOLTMNT02_55082,2024,2024-02-23,LCK,Spring,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-1840,-3045.0,31657,1901,1,9,23,0.8052777777777778,0.0,0.0,0.0
LOLTMNT02_54260,2024,2024-02-23,LCK,Spring,0,3,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,21,598.0,53291,2622,6,6,54,0.605,0.0,4.530074634916588,1.196
LOLTMNT02_54260,2024,2024-02-23,LCK,Spring,0,3,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-21,-598.0,48672,2622,6,6,46,0.605,0.0,0.0,0.0
LOLTMNT02_54309,2024,2024-02-23,LCK,Spring,0,1,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,363,10479.0,33435,1499,7,1,89,0.9169444444444445,13.333333333333332,18.582752566898975,10.0
LOLTMNT02_54309,2024,2024-02-23,LCK,Spring,0,1,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-363,-10479.0,22956,1499,1,7,11,0.9169444444444445,0.0,0.0,0.0
LOLTMNT02_54335,2024,2024-02-23,LCK,Spring,0,2,team,Nongshim RedForce,oe:team:5cd2cd09ec94296f605dd13a2924d6c,0,-55,-5017.0,30124,1804,3,8,20,0.8322222222222222,0.0,0.0,0.0
LOLTMNT02_54335,2024,2024-02-23,LCK,Spring,0,2,team,Hanwha Life Esports,oe:team:3a1d18f46bcb3716ebcfcf4ef068934,1,55,5017.0,43601,1804,8,3,80,0.8322222222222222,6.666666666666666,18.28009494743981,10.0
LOLTMNT02_55559,2024,2024-02-24,LCK,Spring,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1140,6423.0,42087,1883,9,3,78,0.8102777777777778,8.0,15.335288153243265,10.0
LOLTMNT02_55559,2024,2024-02-24,LCK,Spring,0,1,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-1140,-6423.0,30895,1883,3,9,22,0.8102777777777778,0.0,0.0,0.0
LOLTMNT02_55581,2024,2024-02-24,LCK,Spring,0,2,team,KT Rolster,oe:team:d723992568441c6bafa2658129eade7,0,-2302,-4543.0,30754,1923,1,10,17,0.7991666666666667,0.0,0.0,0.0
LOLTMNT02_55581,2024,2024-02-24,LCK,Spring,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,2302,4543.0,42705,1923,10,1,83,0.7991666666666667,15.555555555555555,16.268939136116746,9.086
LOLTMNT02_55608,2024,2024-02-24,LCK,Spring,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-92,255.0,45088,2103,9,4,63,0.7491666666666668,5.454545454545454,11.185638192937462,0.51
LOLTMNT02_55608,2024,2024-02-24,LCK,Spring,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,92,-255.0,36016,2103,4,9,37,0.7491666666666668,0.0,0.0,0.0
LOLTMNT02_55648,2024,2024-02-24,LCK,Spring,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,906,-1134.0,34579,1691,7,3,60,0.8636111111111111,5.0,6.467355327370414,0.0
LOLTMNT02_55648,2024,2024-02-24,LCK,Spring,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-906,1134.0,30378,1691,3,7,40,0.8636111111111111,0.0,0.0,0.0
LOLTMNT02_57040,2024,2024-02-25,LCK,Spring,0,1,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-1866,-14879.0,21904,1550,1,11,8,0.9027777777777778,0.0,0.0,0.0
LOLTMNT02_57040,2024,2024-02-25,LCK,Spring,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,1866,14879.0,40141,1550,11,1,92,0.9027777777777778,16.0,20.0,10.0
LOLTMNT05_23416,2024,2024-02-25,LCK,Spring,0,2,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,1,283,768.0,42598,2299,7,2,64,0.6947222222222222,8.571428571428571,9.638895323398451,1.536
LOLTMNT05_23416,2024,2024-02-25,LCK,Spring,0,2,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,0,-283,-768.0,35108,2299,2,7,36,0.6947222222222222,0.0,0.0,0.0
LOLTMNT05_22318,2024,2024-02-25,LCK,Spring,0,3,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,454,5492.0,49987,2253,10,1,81,0.7075,15.555555555555555,16.936861066273657,10.0
LOLTMNT05_22318,2024,2024-02-25,LCK,Spring,0,3,team,DRX,oe:team:101f8589e58c724c1dcd5a9c1555277,0,-454,-5492.0,35507,2253,1,10,19,0.7075,0.0,0.0,0.0
LOLTMNT02_56629,2024,2024-02-26,LCK,Spring,0,1,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,2595,8521.0,38057,1648,9,2,85,0.8755555555555556,11.11111111111111,18.672237986840877,10.0
LOLTMNT02_56629,2024,2024-02-26,LCK,Spring,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-2595,-8521.0,26081,1648,2,9,15,0.8755555555555556,0.0,0.0,0.0
LOLTMNT02_57594,2024,2024-02-26,LCK,Spring,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,1,1984,4912.0,43897,1966,7,2,79,0.7872222222222223,8.571428571428571,18.333513047228813,9.824
LOLTMNT02_57594,2024,2024-02-26,LCK,Spring,0,2,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,0,-1984,-4912.0,30295,1966,2,7,21,0.7872222222222223,0.0,0.0,0.0
LOLTMNT02_56660,2024,2024-02-26,LCK,Spring,0,3,team,HANJIN BRION,oe:team:b77b3f6068e20a2b3edc0ecd3dc70d4,1,-672,-3048.0,46426,2106,8,3,62,0.7483333333333333,6.666666666666666,9.200390455021228,0.0
LOLTMNT02_56660,2024,2024-02-26,LCK,Spring,0,3,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,672,3048.0,38603,2106,3,8,38,0.7483333333333333,0.0,0.0,0.0
LOLTMNT02_58682,2024,2024-02-28,LCK,Spring,0,1,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,-2883,-5308.0,28869,1960,1,9,14,0.788888888888889,0.0,0.0,0.0
LOLTMNT02_58682,2024,2024-02-28,LCK,Spring,0,1,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,2883,5308.0,44024,1960,9,1,86,0.788888888888889,15.0,20.0,10.0
LOLTMNT02_59611,2024,2024-02-28,LCK,Spring,0,2,team,DN SOOPers,oe:team:b3c72a20aa56f5d28022ac04a7dc294,0,3180,-1019.0,34811,1939,5,10,32,0.7947222222222221,0.0,0.0,0.0
LOLTMNT02_59611,2024,2024-02-28,LCK,Spring,0,2,team,Gen.G,oe:team:50f58982d91a36557ec8aec52ab014f,1,-3180,1019.0,47218,1939,10,5,68,0.7947222222222221,4.615384615384616,15.1251386704702,2.038
LOLTMNT02_58729,2024,2024-02-28,LCK,Spring,0,1,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1171,1588.0,41178,1801,7,3,69,0.8330555555555555,5.0,13.680723307336601,3.176
LOLTMNT02_58729,2024,2024-02-28,LCK,Spring,0,1,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-1171,-1588.0,31267,1801,3,7,31,0.8330555555555555,0.0,0.0,0.0
LOLTMNT02_59735,2024,2024-02-28,LCK,Spring,0,2,team,BNK FEARX,oe:team:5c2e7e9ea8dfcba0150d9a5619baecf,0,-1545,-12118.0,23698,1501,0,8,4,0.9163888888888889,0.0,0.0,0.0
LOLTMNT02_59735,2024,2024-02-28,LCK,Spring,0,2,team,T1,oe:team:ce499dea30cfce118f4fe85da0227e8,1,1545,12118.0,35817,1501,8,0,96,0.9163888888888889,20.0,20.0,10.0
LOLTMNT02_60097,2024,2024-02-29,LCK,Spring,0,1,team,Dplus Kia,oe:team:ef69efa6acebe94107f0cf1ba716806,1,672,8415.0,40295,1695,9,2,86,0.8625,11.11111111111111,20.0,10.0
